userid,itemid,rating
442637,1626903,10
602860,672419,8
529610,429191,8
535595,1310167,10
46690,1064397,10
6294,145906,6
399730,1849737,8
17075,1226293,10
932154,947192,8
6806,123373,8
408664,143094,8
545294,1822664,10
863408,1077123,10
951962,1897655,10
941970,1091654,8
219417,925665,8
312539,1287535,10
362170,1916904,10
775752,1564333,10
679663,545632,10
833603,1728434,8
76527,123793,10
561788,139086,10
457162,2740458,8
276099,1486261,10
197807,183945,10
343619,1141778,10
564245,709848,8
564757,131117,8
586669,666332,8
424928,897494,10
101458,1513452,10
998563,421235,10
884074,126335,8
624433,862446,10
120641,538143,8
711548,321674,10
257291,1057309,10
891527,272388,10
506884,765009,10
931073,166633,8
672251,1674806,10
304757,124204,10
794001,128959,10
697901,1773356,10
556193,1769705,6
230160,1962198,10
552413,344292,10
223632,124204,10
353512,1484078,10
545294,709832,10
857594,265806,10
242386,1832871,10
877850,204063,10
984901,251937,8
653039,833666,6
680208,126335,10
897916,1883531,10
770502,686720,10
589508,767710,8
985157,219319,10
894494,2778191,10
144792,155735,10
83737,1427750,8
443524,1534987,6
743903,1697200,10
63264,190529,6
935244,126335,10
729770,126335,10
180918,181737,8
32787,671958,8
823079,138431,2
406590,145906,8
185904,451969,10
567355,1879504,10
318922,1790121,8
995859,389631,10
90769,142179,10
397427,627759,10
663264,183194,10
866125,1698166,10
190417,127865,10
825800,149913,8
76585,2753495,8
92826,189303,10
811201,124204,8
440736,1897655,8
636321,1844408,6
821261,962489,10
144147,126335,8
215547,982621,10
104607,131117,10
189653,2098200,10
142988,296430,10
675558,283978,8
763276,155735,4
239826,1366101,10
53996,127495,10
795117,795320,10
712449,138431,10
840652,150752,10
188903,136110,10
120995,1961311,8
807867,1527946,8
69255,580227,8
539122,1955887,8
297944,813428,10
330394,2044701,10
400379,136860,10
240145,429191,10
98634,1108814,10
113259,169961,8
446994,131533,10
379824,147594,10
75275,144931,10
89030,169961,10
696815,1872602,10
698821,1737394,10
745769,152836,4
713664,132135,10
963654,326784,10
470461,183200,10
788283,1317673,10
530581,2743996,10
355316,125424,8
709806,2829293,10
306266,1045604,10
442823,130727,10
680645,136110,8
495411,1163129,8
478699,1547971,8
612700,148690,8
457043,1163310,8
407544,172027,8
995619,568875,6
233331,955151,10
665539,610093,8
534226,125424,10
533365,931734,10
300134,721403,10
850040,1429022,8
115911,1226293,10
995710,1859768,10
900591,746029,10
761534,794657,8
693060,1924050,10
743604,1461623,10
943563,928978,8
744965,164051,8
50031,2236896,10
407686,125564,10
730048,1144308,8
660245,1528722,6
813125,1675905,10
842604,127865,10
653148,1003076,10
290264,1991314,10
603248,2401751,8
104862,131533,8
848836,1014293,10
740642,164593,10
257612,2310731,10
857996,311350,8
907296,2935879,10
726312,127865,8
334424,166633,8
215079,1001122,10
144598,2239596,8
981193,899950,10
396717,452942,10
643011,127865,6
451697,424703,8
983718,889239,10
637883,141688,8
659817,1687082,8
798176,472333,10
202746,2379488,10
115078,729362,10
584598,943243,10
675985,2776206,8
639466,1198944,10
302737,1009845,10
224642,147594,10
786791,1894639,10
823145,1390540,10
15333,169961,10
138462,1548554,8
132049,2490518,8
16001,2909739,8
594330,1858651,10
806106,127865,10
777580,135750,10
389304,2748578,10
490746,134849,8
161831,1163553,10
627155,136860,6
227859,2696735,10
910163,1996278,8
14015,247125,10
766057,1433766,8
920946,1596783,10
290362,1676837,10
262557,2406172,10
742345,1954806,8
28640,172914,10
55777,1036192,4
172950,1366101,8
902458,1858651,8
493253,173235,8
623219,440363,10
399056,2884139,10
453978,139086,10
515789,2517880,10
875108,123793,10
201974,1420024,10
183066,1905844,8
999308,1956527,10
833649,1257871,8
988000,1768956,10
808220,1514308,10
222237,123793,10
822018,1110676,6
768426,1110985,10
387981,166633,6
631536,1523882,10
106748,153475,10
832668,2130962,10
861993,1987884,8
781494,1312162,10
772324,312893,10
85164,1126241,10
121873,2676460,8
765704,1420896,6
575549,2720289,10
175883,760309,10
279623,127495,8
859556,123373,6
535177,1194539,10
327383,2856326,10
855001,276763,10
590956,1694131,10
270901,1619658,8
760916,561864,10
347659,1008562,10
914981,1697200,8
229759,2622193,8
361217,467817,10
158650,131117,8
710557,128959,8
35149,136860,10
296512,209001,8
844394,1213752,10
271555,1982555,10
596435,1869763,10
82199,1995373,10
333843,354557,10
638461,1381957,10
985635,241461,10
500850,1416608,10
187271,1338469,10
46781,479885,10
885062,1030240,10
978075,1956527,10
357382,1584000,8
975525,162634,10
858177,137585,8
401727,131533,10
439209,132135,8
70901,1018136,8
606384,363702,10
592370,134849,10
955625,1940985,8
500768,123793,10
825675,125465,10
730547,539385,8
51372,125465,10
460567,1798127,10
82426,2155094,8
721072,1527946,10
659762,123793,10
202223,1708628,10
683955,2474191,8
659826,154002,10
348276,135750,8
613166,864299,10
338422,131698,10
406979,1790121,8
195650,1692935,8
680194,2565135,8
740724,2312066,10
964582,340686,10
445481,134015,8
950285,1738544,10
862165,873547,10
13169,1346753,10
748583,829667,8
725202,124204,10
622084,1806296,10
409862,1808106,10
52278,155735,10
560661,1498329,10
600619,1186050,8
154211,1062322,10
492118,132738,10
853789,196859,6
611989,1445376,10
926831,147594,8
830870,595048,6
351953,191514,8
904357,255986,10
591962,1224275,10
188081,903091,8
52446,1007691,10
25911,144051,6
977967,218606,10
517854,1889597,8
83361,1000270,10
603604,1285647,6
297595,988239,10
616084,304354,10
991882,204063,10
816925,1186050,8
291554,123793,10
605601,1692989,10
85650,2897833,6
755638,124204,8
796263,901631,8
441669,416213,8
910259,125465,8
38429,2417674,10
412870,741141,8
734924,141761,10
524748,152836,6
970385,1915220,8
137558,1872602,10
695673,833666,10
65725,131117,8
776484,2473413,10
412632,125564,10
913174,1390469,10
83193,163328,10
975142,1210197,8
630721,871172,8
193505,1869763,6
880547,815826,10
474302,746366,10
65225,876394,10
448188,126335,10
257763,2858308,10
889155,1967775,10
164317,832622,10
819751,144931,4
579139,268562,10
87616,656716,8
742861,987743,10
187257,401533,10
346340,2595752,8
951825,479885,10
173562,538143,10
726051,1378631,10
104895,308150,10
631422,310454,8
954859,131533,10
376340,1515649,10
720118,1951168,6
686323,136110,10
115442,1689615,10
26759,279547,10
834635,424703,8
359031,982932,10
363054,1714731,10
946997,253667,10
403108,1547971,10
217147,162634,10
981193,935316,10
300339,1763585,10
996339,1226293,10
884099,1414833,10
32925,584806,10
273571,904251,10
126843,2075137,10
764535,1064880,10
356916,1384226,10
649419,123793,10
963546,174086,10
856963,134849,8
649037,263699,8
25176,616682,8
958548,2259753,8
184141,185182,10
108172,133584,8
479195,1420770,6
694256,1172052,10
613251,1356085,10
471195,132738,10
952140,130259,6
425551,1783169,10
836746,136110,10
752758,1985339,6
864119,2261828,8
897020,196197,4
46068,150138,6
783498,128959,10
977932,321674,10
123045,1645834,10
571073,1126394,10
416905,1697200,10
512258,1001122,10
778217,1801597,10
97746,1254547,8
785444,195076,10
133331,1082379,10
287907,526216,10
268303,1308832,10
448467,1866411,10
291190,1992563,10
51600,596740,10
439761,1038233,8
164819,131533,10
151697,1159412,10
536124,126335,8
568073,310735,10
549485,1763585,8
387865,2546173,8
636553,1057664,10
258015,1836919,10
596030,1480942,8
480539,142179,10
39929,527123,8
786299,502489,10
78885,1134208,10
410195,2552714,10
571821,1961311,10
371365,1188713,10
112186,1215281,10
990053,228702,10
94753,1605090,2
890906,1969604,10
181035,572613,10
666781,1115223,8
460652,145906,6
645412,1263582,10
514180,2313466,10
200173,136860,8
892629,2895903,10
748301,1480942,8
799081,127081,10
243268,1922553,10
546705,726174,8
375703,1913039,8
104739,150138,8
315870,130259,10
516601,2903209,10
126537,1210197,10
434518,173235,10
827135,162634,10
726755,127081,8
455430,2063849,10
767501,2559484,10
355957,478490,10
215507,1210233,10
657969,468020,8
186494,638318,8
369447,123373,10
919541,863134,8
780214,236557,10
833675,194369,10
620582,497719,10
554240,948002,8
839675,200269,10
588109,145906,10
590891,1158313,10
750150,1534987,10
986517,945880,10
108560,1668882,10
41159,1182071,10
261486,575727,8
349953,344877,8
167581,285225,10
474466,1446293,8
514517,166006,10
862102,690873,8
4504,1695279,10
934821,174086,10
655778,1567312,8
430308,123793,10
134055,453545,8
849158,166633,10
84097,527885,10
731011,1259708,10
338001,1446293,10
738225,1973037,10
275540,693849,10
587433,492247,10
541257,124204,10
499455,131698,10
195537,136110,10
413441,139086,10
852832,889239,10
543853,1361906,8
838877,131698,8
272696,174391,6
488231,671761,6
320760,474665,2
893997,1600987,10
948270,148690,8
709763,1295171,10
929596,1274294,10
192360,1016759,10
855337,194182,10
41209,194182,10
914826,2182859,10
902599,1375928,8
734410,131533,8
585725,619977,10
135011,183194,6
869839,561215,10
370450,137585,10
500378,1262352,10
816708,136110,10
779420,241461,4
73372,640617,8
208815,2937389,10
910761,2326124,8
286019,1229740,8
136830,1996785,10
821809,141761,10
12383,1064397,10
174505,1036336,10
254125,125465,10
816994,138431,10
814836,2127264,6
241574,693185,10
747206,2523521,8
698893,2645343,10
77164,254960,10
379415,1129763,10
494766,1937078,10
897033,124553,8
977355,1542250,10
571196,1159412,8
317664,123793,8
944562,1630499,10
271610,1996590,10
77342,668280,8
439268,1147844,10
789084,1787191,8
244051,1482569,8
812737,2835159,10
663673,1339601,8
534292,1873222,10
233769,2502074,8
726154,550322,10
733350,1032906,8
161888,152510,8
803696,1427750,6
293561,1819243,10
645945,729362,10
621938,1172052,8
962050,1380305,8
546282,2490203,10
962825,644706,10
501073,128959,10
536197,2015956,10
480994,136860,10
261528,232082,8
193119,2684666,8
178061,2553295,10
943551,467817,10
794135,162634,10
975192,168592,10
699474,126335,10
615300,127081,8
838516,174086,8
653594,679340,10
524337,723450,8
65696,1310462,10
297521,644208,10
204562,152836,10
888320,1538863,10
675352,131533,10
17399,530513,10
333165,2902058,10
102004,341450,10
3804,784545,6
17244,132738,10
949665,465080,10
55876,1424883,10
611989,903647,10
803687,1563416,10
408552,2484216,10
117396,132738,10
461071,1909065,10
753325,1076484,10
550982,305868,6
708736,1187659,10
798728,146684,8
464083,2309132,10
149667,166633,10
997236,1676837,10
694682,1773356,10
189642,130727,10
543440,178753,10
892776,903647,10
810176,132738,10
818533,645661,10
54444,1686764,10
807496,137585,8
967025,2256148,10
627938,826672,8
514417,125564,8
605851,233953,10
418388,403748,10
209424,1037420,10
269255,1675905,10
95969,124204,10
341180,1303995,8
441521,1147823,10
17801,140321,10
15206,909677,10
51710,449609,8
766271,138431,10
942043,1543130,8
943167,174086,10
215971,649983,10
990625,2437618,10
225421,1031440,10
616139,1476825,10
352398,994626,6
2062,806803,10
388658,1949394,8
298455,1780941,10
459511,1470980,8
111950,699053,10
507393,1842684,10
624662,168610,10
803635,1023626,10
734225,139792,10
918959,190529,10
56502,1135080,8
529187,733561,10
152216,1962198,10
740446,124553,10
30705,174391,8
962729,2419758,10
241701,548104,8
775457,439655,8
89766,331370,6
70517,1858651,10
554333,582976,8
168220,2673990,6
782751,131533,8
533064,1226293,8
520172,156607,10
44659,2586147,8
855337,532135,8
44592,986324,10
325579,877767,8
736207,668280,10
234324,765473,8
854059,1640697,8
72868,1730006,10
525282,132738,10
879377,792780,8
964780,130259,6
178137,2504168,4
491963,144714,10
268983,2459885,10
769030,1662825,10
144847,136110,10
742166,1869763,8
978306,1706448,10
841046,532135,8
290483,2799298,8
3612,259136,10
402094,2472673,10
663788,152836,8
767651,180843,8
612666,231133,10
16289,342311,10
563686,1164757,10
712601,144051,10
227592,1420770,10
754186,125465,8
699662,187164,None
130601,145906,8
546282,2255218,10
134521,159395,10
577482,2792489,6
230355,166006,10
212798,2922507,10
936949,131117,8
145851,124204,8
281563,529029,6
145855,359431,10
557994,123793,8
741196,180843,10
820595,1166927,8
331539,197170,6
685887,137585,10
511323,1364866,10
177319,162634,10
640492,146684,10
260803,1210233,10
153727,141300,10
804081,1730589,10
84622,1408354,10
302900,834620,10
546564,1378631,10
680212,450618,8
960681,166006,10
708990,1238932,10
226575,203856,10
666626,902478,8
361741,1317846,10
493189,1693615,10
576473,1283795,10
443807,2011086,8
992421,1231740,10
432828,1769671,6
101435,263981,10
852452,1869763,10
193002,1187659,8
825271,1238932,10
143210,645661,10
316497,2846069,8
554872,144714,10
29264,931734,10
880425,730008,8
750235,130259,8
839504,1860491,10
888431,719650,8
516258,1050242,10
786631,194182,10
2132,2850676,10
664547,1496340,8
509543,132738,10
392404,149459,10
59813,2280839,4
644515,556794,8
507917,1769937,10
838426,527130,10
213330,160612,10
49544,125465,8
321841,1465348,6
326162,1420770,10
817553,126335,10
362951,1095183,10
367152,1581933,6
977884,342311,10
626201,147594,10
552820,1248293,8
782538,2075137,10
247611,125564,10
892961,555308,10
819818,921642,10
486887,155820,8
626803,941787,10
200331,684027,10
855482,1309537,10
635900,1031440,10
203130,1355618,8
23160,2586703,10
972182,1501987,8
855854,2445656,10
492384,1752487,6
141216,162634,10
136152,1707988,8
970369,2874874,10
950490,903647,10
322292,765009,8
451063,1033454,8
148303,1711225,6
429719,138431,10
134775,1175903,8
457352,1018841,8
923013,126335,10
836813,781281,10
96961,503009,10
351686,902478,8
85650,2417674,8
995029,2011987,8
845349,562188,8
267004,1717957,10
339513,126335,10
491589,1895994,10
405017,174086,8
729397,377131,10
35389,2232451,10
985810,331706,10
541497,126335,4
455303,1515649,10
840650,174086,8
297229,756819,8
226647,154002,10
190693,1447941,10
3265,780380,10
378168,132738,10
812025,755371,10
302636,234144,10
189851,180843,10
234272,154002,8
173715,1744232,10
777563,2832958,8
759039,164593,10
428290,1511595,8
844541,889239,8
46566,2098918,8
352845,1558529,10
751823,1566348,4
998526,131117,8
908667,125465,10
829363,265806,8
22626,1268360,10
910751,124553,6
980438,1707988,10
160170,2377735,10
621800,1427330,8
211183,1247578,10
820288,132738,10
480787,838207,8
584630,350461,8
221407,743728,10
263295,139792,10
519989,1692935,10
918291,558669,10
132361,484978,10
500537,1415952,10
362796,2071030,10
752090,1010328,10
497088,125564,10
168179,396894,10
853596,153475,4
28008,127495,10
694816,638318,10
599650,174086,10
587720,2573155,10
933331,547674,10
778433,136860,10
515112,145906,10
777450,1308013,10
564871,145906,10
492205,443464,10
630850,879452,10
525360,1710886,10
275477,1969604,10
667471,2145129,10
565097,305868,10
339064,127865,10
896669,1976130,8
369320,199231,10
11826,1238932,8
237923,1769705,10
833675,1961311,10
6730,132738,10
533064,1021482,10
545424,703458,10
800245,445546,8
510788,2046224,8
371826,124204,8
482630,144051,8
855154,1229740,8
58946,1337205,10
212273,126335,10
383980,1773356,10
101198,168610,10
403619,1869763,10
124770,714372,10
304396,134015,10
526083,1630965,10
471891,126335,6
551297,1163129,10
590361,765009,8
598123,132738,10
205783,1196605,10
450267,988239,10
263094,2626811,6
80688,1011749,10
24878,2140050,10
667260,1567312,10
545469,131698,8
339098,1808470,8
327971,1630965,10
670177,2916025,10
304532,1863819,6
395121,132738,6
688452,730604,10
900811,1366699,8
149227,1186050,10
32925,1111981,10
525214,2397911,10
410195,588349,10
156289,451969,10
807722,921642,10
261344,833599,10
683837,254493,10
232803,1036192,8
496715,365608,10
924707,2566412,10
853061,1773356,10
960480,1992625,8
843731,1859039,10
933072,1953205,10
442949,943243,10
162057,223146,10
979341,358662,8
290458,136860,6
553324,1499974,10
951657,2737889,10
102215,1567312,6
188727,136110,10
257393,2758251,10
851005,1662059,10
872009,1936454,10
666423,2661998,8
30013,123793,10
294106,178527,8
831723,992169,10
894638,127865,10
830914,1693454,10
153355,379441,6
176618,159931,10
673753,369203,8
843767,1558936,8
451140,487852,10
782306,1773535,8
881507,928312,10
193454,468020,10
969156,132738,8
106945,123373,8
109006,1139708,10
503414,1896772,8
657044,1238932,10
995803,124204,10
503436,468314,8
516838,174086,8
115887,128730,8
372902,1882156,2
967156,1738544,10
345520,1697200,8
920482,136110,10
173694,127865,10
327304,492247,10
661285,253667,10
778884,626764,10
362699,1676837,10
541136,354610,10
59593,1033454,8
140325,716777,10
540884,679340,6
137312,152662,10
117093,1501987,10
267695,149739,10
691468,1737699,8
365454,329400,10
277959,1167885,8
174533,226072,10
201831,123373,8
442839,162634,10
594694,131533,10
93793,1936454,10
595535,403038,10
954964,439630,10
131148,124204,8
142096,2873927,10
110048,2932257,10
220922,1109803,10
16616,130259,10
621603,149739,10
38262,1425193,8
704084,1263144,10
643182,1110676,10
496668,151551,10
802580,404345,10
689426,1737394,8
988146,1463543,10
471762,134015,8
220676,588349,8
632318,285225,10
292958,714372,8
110698,522755,10
786117,1574534,6
322558,716777,4
690292,152662,10
315781,550322,8
459323,1322682,8
297129,286495,10
676654,160612,8
901787,131698,10
754301,756784,10
823965,1981289,10
59046,865225,10
460425,1962198,10
950354,1665000,10
722050,2098200,8
478562,136860,8
